"","Aridity_2020","Elevation","Enhanced_Vegetation_Index_2020","Precipitation_2020","Rainfall_2020","Mean_Temperature_2020","Malaria_Incidence_2020","Malaria_Prevalence_2020"
"519",31.41701889,43.63281631,0.336755931,102.3916702,1353.31604,27.98919296,0.320636302,0.323163033
"520",30.52673531,19.8984375,0.344170749,99.54180145,1328.248901,27.97851563,0.375932455,0.371281534
"521",28.68196297,53.13965988,0.459218204,95.1397171,1143.746338,28.01254463,0.496566117,0.590434849
"522",30.71306801,13.94335938,0.406128049,99.92500305,1344.898193,27.98054123,0.348221451,0.332980573
"523",36.09411621,416.3778992,0.437345535,121.7440109,1232.036621,26.71367264,0.296788037,0.287152112
"524",37.17705536,409.4844055,0.443800926,124.7351608,1246.227783,26.88389778,0.310619086,0.307112902
"525",38.12086105,336.1220703,0.394804627,122.0755539,1268.765747,26.91116905,0.366887718,0.39396444
"526",39.07122421,347.8251953,0.488297522,123.9233856,1334.740601,27.12459564,0.315117687,0.313639194
"527",41.84004211,9.853515625,0.358846277,131.3875427,1891.019165,27.95078087,0.367620975,0.397731245
"528",45.92912292,3.503905535,0.273798525,143.1916199,1865.39563,27.86636353,0.282913446,0.266461819
"529",41.96858978,25.55664635,0.458692431,132.0589752,1695.543945,27.85057831,0.30898428,0.305530399
"530",40.17188263,82.4824295,0.46045059,127.0958939,1542.569214,27.75219917,0.320117086,0.319744408
"531",39.48614883,33.21582413,0.489089847,125.0206146,1551.018066,27.92479706,0.327738583,0.32722196
"532",38.63001633,261.2724609,0.452670008,128.9763031,1268.623779,27.09231758,0.358674198,0.384795368
"533",42.44633865,11.06445503,0.303870142,133.0059052,1945.444946,27.94327354,0.379643887,0.415403634
"534",42.57527542,134.0986328,0.522841215,138.0764465,1326.040894,27.38718224,0.40424788,0.470712483
"535",39.29245758,315.1464844,0.440757036,128.3348999,1139.893311,27.11744881,0.296676517,0.287330031
"536",37.09375381,248.3935547,0.412569106,117.015976,1287.175049,27.25329971,0.319186181,0.323999912
"537",38.42939377,210.6630859,0.508755744,121.4895859,1420.762329,27.32517433,0.470181853,0.613854766
"538",28.44753075,351.015625,0.391103983,96.33020782,1124.784302,27.23819542,0.330799967,0.346544027
"539",32.16996765,271.3476563,0.407443136,104.4197464,1265.942017,27.04418373,0.373014808,0.419693917
"540",29.78871536,380.6894531,0.457473934,100.0098419,1251.743286,26.84004593,0.346278012,0.372011244
"541",32.36220932,376.1552734,0.470419168,104.7375412,1292.231445,26.77387238,0.419912547,0.513413429
"542",29.05144691,227.2226563,0.421654493,96.98947144,1125.907349,27.43362236,0.384473443,0.436819583
"543",29.86437607,319.9570313,0.342036456,99.30034637,1199.021729,26.92083359,0.369689047,0.413907796
"544",30.16071892,311.5390625,0.300003588,99.63553619,1187.732666,26.88657379,0.319138438,0.330075175
"545",29.55809784,252.0908203,0.433000356,98.24988556,1192.976685,27.43049812,0.391330928,0.450388044
"546",33.73051071,237.3046875,0.524527252,108.1118546,1352.40979,27.15350151,0.482227564,0.691902995
"547",32.48479462,391.7792969,0.376272887,105.1333313,1277.588745,26.63925171,0.331282765,0.35134694
"548",31.35826302,347.7744141,0.49203518,102.3294754,1269.189209,26.64626694,0.451347679,0.589524567
"549",28.9477787,385.7363281,0.469897062,97.71006775,1174.46814,27.08889008,0.417993963,0.483194351
"550",29.86437607,319.9570313,0.342036456,99.30034637,1199.021729,26.92083359,0.369689047,0.413907796
"551",30.00395584,297.2607422,0.34213984,99.08207703,1093.256104,27.01328087,0.320780098,0.331478864
"552",35.04506683,242.2832031,0.505437553,111.2082596,1357.503906,27.22667885,0.455900669,0.613359451
"553",27.67300034,305.9316406,0.277399957,93.87200928,985.2442017,27.46354294,0.383777589,0.401697904
"554",29.35765457,226.7998047,0.191496953,98.21562958,1000.172424,27.73836899,0.334653765,0.333444029
"555",29.35363007,188.9941406,0.203597888,98.26331329,1009.973022,27.78165627,0.332558841,0.328775406
"556",25.52721024,152.4257813,0.356916189,87.40742493,910.9547729,27.98098946,0.421328813,0.461821109
"557",25.57836151,288.7353516,0.408102006,89.1479187,930.2189941,27.57947159,0.465090215,0.555770159
"558",27.01390457,329.0351563,0.282672942,94.30947876,1002.666687,27.39455986,0.328986764,0.319877684
"559",29.71377563,204.2753754,0.282442361,99.13877869,1076.142456,27.75827599,0.358381331,0.370778203
"560",27.53722,288.9072266,0.253691226,93.7269516,965.3197021,27.45937538,0.329037368,0.318693876
"561",25.44012451,378.9990234,0.328180164,94.76888275,1029.459595,27.51883698,0.473117769,0.584125638
"562",30.26685333,184.8994141,0.507682562,100.5427094,1225.356812,27.77135468,0.489011407,0.658650994
"563",25.84317207,351.4628906,0.365698814,92.37812805,992.6224976,27.39058113,0.475991219,0.583962262
"564",28.67674828,227.8076172,0.370601565,96.45544434,1094.304077,27.70827675,0.449663877,0.535191238
"565",28.99586296,188.3622894,0.335983098,97.3878479,1076.487793,27.80503464,0.383686811,0.408388555
"566",29.17445183,167.1533203,0.249156743,97.82558441,1044.704224,27.7933445,0.359950334,0.369853854
"567",28.18212128,259.1142578,0.467549235,95.08530426,1098.802124,27.62320709,0.486413956,0.634573758
